# Generated by mcp-generateobjects.rb - https://github.com/rbowes-r7/refreshing-mcp-tool
0x0000 eom
0x101f auth_ssl_crldp_config_use_issuer
0x1020 auth_ssl_crldp_config_conn_timeout
0x1021 auth_ssl_crldp_config_update_interval
0x1022 gtm_link_stat_paths
0x1023 gtm_global_stat_ldnses
0x1024 gtm_global_stat_paths
0x1025 rr_string_sync_ptr
0x1026 rr_list_rr_string_list
0x1027 userdb_entry_oldpasswd
0x1028 user_authenticated
0x1029 user_authenticated_name
0x102a daemon_keep_alive
0x102b daemon_keep_alive_id
0x102c crldp_server_reversedn
0x102d profile_bigproto_hardware_syncookie
0x102e partition_id_alter_partition
0x102f auth_user_partition_id
0x1030 vlan_member_partition_id
0x1031 vlan_partition_id
0x1032 vlangroup_partition_id
0x1033 vlangroup_mbr_partition_id
0x1034 monitor_param_partition_id
0x1035 monitor_partition_id
0x1036 monitor_rule_partition_id
0x1037 monitor_rule_instance_partition_id
0x1038 monitor_instance_partition_id
0x1039 node_address_partition_id
0x103a pool_member_partition_id
0x103b pool_partition_id
0x103c value_list_partition_id
0x103d class_ip_item_partition_id
0x103e class_string_item_partition_id
0x103f class_value_item_partition_id
0x1040 rule_partition_id
0x1041 rule_event_partition_id
0x1042 profile_bigproto_partition_id
0x1043 profile_fasthttp_partition_id
0x1044 profile_tcp_partition_id
0x1045 profile_sctp_partition_id
0x1046 profile_udp_partition_id
0x1047 profile_http_partition_id
0x1048 profile_httpclass_partition_id
0x1049 profile_connpool_partition_id
0x104a profile_stream_partition_id
0x104b profile_xml_partition_id
0x104c profile_iiop_partition_id
0x104d profile_rtsp_partition_id
0x104e profile_dns_partition_id
0x104f profile_ftp_partition_id
0x1050 profile_clientssl_partition_id
0x1051 profile_serverssl_partition_id
0x1052 auth_ssl_cc_ldap_config_partition_id
0x1053 ocsp_responder_partition_id
0x1054 join_auth_ssl_ocsp_config_ocsp_responder_partition_id
0x1055 auth_ssl_ocsp_config_partition_id
0x1056 auth_generic_config_partition_id
0x1057 auth_ldap_config_partition_id
0x1058 radius_server_partition_id
0x1059 auth_radius_config_radius_server_partition_id
0x105a auth_radius_config_partition_id
0x105b auth_tacacs_config_partition_id
0x105c profile_auth_partition_id
0x105d profile_persist_partition_id
0x105e profile_statistics_partition_id
0x105f virtual_address_partition_id
0x1060 virtual_server_profile_partition_id
0x1061 virtual_server_persist_partition_id
0x1062 virtual_server_auth_partition_id
0x1063 virtual_server_httpclass_partition_id
0x1064 virtual_server_partition_id
0x1065 virtual_server_vlan_partition_id
0x1066 virtual_server_pool_partition_id
0x1067 virtual_server_clone_pool_partition_id
0x1068 virtual_server_rule_partition_id
0x1069 snat_partition_id
0x106a snat_vlan_partition_id
0x106b snat_orig_addr_partition_id
0x106c trans_addr_partition_id
0x106d snatpool_trans_addr_partition_id
0x106e snatpool_partition_id
0x106f monitor_manual_resume
0x1070 monitor_instance_ping_now
0x1071 monitor_instance_manual_resume
0x1072 profile_http_fallback_status_codes
0x1073 profile_http_response_headers_permitted
0x1074 profile_http_encrypt_cookies
0x1075 profile_http_encrypt_cookie_secret
0x1076 profile_httpclass_redirect_location
0x1077 profile_httpclass_url_rewrite
0x1078 profile_httpclass_wa_enabled
0x1079 gtm_pool_member_partition_id
0x107a gtm_pool_partition_id
0x107b gtm_wideip_rule_partition_id
0x107c gtm_wideip_alias_partition_id
0x107d gtm_wideip_pool_partition_id
0x107e gtm_wideip_partition_id
0x107f gtm_application_partition_id
0x1080 gtm_rule_partition_id
0x1081 crldp_server_partition_id
0x1082 auth_ssl_crldp_config_partition_id
0x1083 join_auth_ssl_crldp_config_crldp_server_partition_id
0x1084 auth_ssl_crldp_config_is_system
0x1085 gtm_rule_event_partition_id
0x1086 gtm_application_context_disable_partition_id
0x1087 global_stat_hardware_syncookies_generated
0x1088 global_stat_hardware_syncookies_detected
0x1089 virtual_server_gtm_score
0x108a virtual_server_gtm_stat_vs_score
0x108b gtm_globals_qos_factor_vs_score
0x108c gtm_pool_qos_coeff_vs_score
0x108d db_restore_info
0x108e db_restore_info_object_id
0x108f db_restore_info_last_object_id
0x1090 restore
0x1091 restore_section
0x1092 restore_partition_id
0x1093 profile_field
0x1094 profile_field_object_id
0x1095 profile_field_class_name
0x1096 profile_field_field_name
0x1097 profile_field_type
0x1098 profile_field_type_info
0x1099 profile_field_display_name
0x109a profile_field_partition_id
0x109b profile_class
0x109c profile_class_object_id
0x109d profile_class_class_name
0x109e profile_class_category
0x109f profile_class_stats
0x10a0 profile_class_constraints
0x10a1 profile_class_partition_id
0x10a2 namevalue
0x10a3 namevalue_name
0x10a4 namevalue_value
0x10a5 namevalue_userspec
0x10a6 profile_instance
0x10a7 profile_instance_object_id
0x10a8 profile_instance_profile_name
0x10a9 profile_instance_class_name
0x10aa profile_instance_parent_name
0x10ab profile_instance_fields
0x10ac profile_instance_partition_id
0x10ad profile_stats
0x10ae profile_stats_class_name
0x10af profile_stats_profile_name
0x10b0 profile_stats_stats
0x10b1 user_role_partition_partition_id
0x10b2 db_restore_info_dossier
0x10b3 virtual_server_stat_partition_id
0x10b4 node_address_stat_partition_id
0x10b5 virtual_address_stat_partition_id
0x10b6 snatpool_stat_partition_id
0x10b7 gtm_wideip_stat_partition_id
0x10b8 gtm_pool_stat_partition_id
0x10b9 gtm_pool_member_stat_partition_id
0x10ba gtm_rule_stat_partition_id
0x10bb gtm_application_context_stat_partition_id
0x10bc user_credentials
0x10bd user_credentials_name
0x10be user_credentials_role
0x10bf user_credentials_partition
0x10c0 gtm_metrics_stat_vs_score
0x10c1 virtual_server_cmp_enabled
0x10c2 virtual_server_cmp_hint
0x10c3 virtual_server_cmp_enable_mode
0x10c4 virtual_server_cpu_id
0x10c5 virtual_server_cpu_id_object_id
0x10c6 virtual_server_cpu_id_virtual_server_name
0x10c7 virtual_server_cpu_id_cpu_id
0x10c8 virtual_server_cpu_id_partition_id
0x10c9 pci_device_tmm_instance
0x10ca get_references
0x10cb get_references_ref_type
0x10cc query_all_since
0x10cd query_all_since_class_id
0x10ce query_all_since_transaction_id
0x10cf get_transaction_info
0x10d0 get_transaction_info_transaction_id
0x10d1 get_transaction_info_last_load_time
0x10d2 most_recent_transaction_id
0x10d3 most_recent_transaction_id_class_id
0x10d4 most_recent_transaction_id_transaction_id
0x10d5 get_oids
0x10d6 get_oids_class_id
0x10d7 get_oids_oids
0x10d8 pva_stat
0x10d9 pva_stat_pva_id
0x10da pva_stat_pva_client_side_traffic
0x10db pva_stat_pva_server_side_traffic
0x10dc pva_stat_tot_pva_assist_conn
0x10dd pva_stat_curr_pva_assist_conn
0x10de pva_stat_hardware_syncookies_generated
0x10df pva_stat_hardware_syncookies_detected
0x10e0 tmm_stat
0x10e1 tmm_stat_tmm_id
0x10e2 tmm_stat_tmm_pid
0x10e3 tmm_stat_cpu
0x10e4 tmm_stat_tmid
0x10e5 tmm_stat_client_side_traffic
0x10e6 tmm_stat_server_side_traffic
0x10e7 tmm_stat_tm_total_cycles
0x10e8 tmm_stat_tm_idle_cycles
0x10e9 tmm_stat_tm_sleep_cycles
0x10ea tmm_stat_maintenance_mode_deny
0x10eb tmm_stat_max_conn_virtual_address_deny
0x10ec tmm_stat_max_conn_virtual_path_deny
0x10ed tmm_stat_virtual_server_non_syn_deny
0x10ee tmm_stat_no_handler_deny
0x10ef tmm_stat_license_deny
0x10f0 tmm_stat_connection_memory_errors
0x10f1 tmm_stat_memory_total
0x10f2 tmm_stat_memory_used
0x10f3 tmm_stat_dropped_packets
0x10f4 tmm_stat_incoming_packet_errors
0x10f5 tmm_stat_outgoing_packet_errors
0x10f6 tmm_stat_http_requests
0x10f7 host_info_stat_host_id
0x10f8 host_info_stat_multi_processor_mode
0x10f9 host_info_stat_cpu_count
0x10fa host_info_stat_active_cpu_count
0x10fb get_delete_transaction
0x10fc get_delete_transaction_class_id
0x10fd get_delete_transaction_transaction_id
0x10fe get_transaction_info_last_delete_transaction
0x10ff profile_instance_transaction_id
0x1100 route_static_entry_transaction_id
0x1101 route_mgmt_entry_transaction_id
0x1102 packet_filter_rule_transaction_id
0x1103 monitor_transaction_id
0x1104 pool_transaction_id
0x1105 rule_transaction_id
0x1106 profile_bigproto_transaction_id
0x1107 profile_fasthttp_transaction_id
0x1108 profile_tcp_transaction_id
0x1109 profile_sctp_transaction_id
0x110a profile_udp_transaction_id
0x110b profile_http_transaction_id
0x110c profile_httpclass_transaction_id
0x110d profile_connpool_transaction_id
0x110e profile_stream_transaction_id
0x110f profile_xml_transaction_id
0x1110 profile_iiop_transaction_id
0x1111 profile_rtsp_transaction_id
0x1112 profile_dns_transaction_id
0x1113 profile_ftp_transaction_id
0x1114 profile_clientssl_transaction_id
0x1115 profile_serverssl_transaction_id
0x1116 auth_ssl_cc_ldap_config_transaction_id
0x1117 ocsp_responder_transaction_id
0x1118 auth_ssl_ocsp_config_transaction_id
0x1119 crldp_server_transaction_id
0x111a auth_ssl_crldp_config_transaction_id
0x111b auth_ldap_config_transaction_id
0x111c radius_server_transaction_id
0x111d auth_radius_config_transaction_id
0x111e auth_tacacs_config_transaction_id
0x111f profile_auth_transaction_id
0x1120 profile_persist_transaction_id
0x1121 virtual_server_transaction_id
0x1122 nat_transaction_id
0x1123 snat_transaction_id
0x1124 trans_addr_transaction_id
0x1125 snatpool_transaction_id
0x1126 most_recent_transaction_id_update_transaction_id
0x1127 most_recent_transaction_id_delete_transaction_id
0x1128 vlan_transaction_id
0x1129 vlangroup_transaction_id
0x112a pci_device_dev_index
0x112b switch_edge_trunk_key
0x112c rate_filter_class_transaction_id
0x112d tmm_stat_cmp_misdirected_deny
0x112e tmm_stat_cmp_conn_redirected
0x112f certificate_key
0x1130 certificate_key_object_id
0x1131 certificate_key_name
0x1132 certificate_key_usage
0x1133 certificate_key_file
0x1134 certificate_key_pem_encoding
0x1135 certificate_key_is_fips
0x1136 certificate_key_length_in_bits
0x1137 certificate_key_partition_id
0x1138 certificate
0x1139 certificate_object_id
0x113a certificate_name
0x113b certificate_usage
0x113c certificate_file
0x113d certificate_certificate_key_name
0x113e certificate_certificate_bundle_name
0x113f certificate_pem_encoding
0x1140 certificate_subject
0x1141 certificate_issuer
0x1142 certificate_issue_date
0x1143 certificate_expire_date
0x1144 certificate_partition_id
0x1145 certificate_signing_request
0x1146 certificate_signing_request_object_id
0x1147 certificate_signing_request_name
0x1148 certificate_signing_request_usage
0x1149 certificate_signing_request_file
0x114a certificate_signing_request_certificate_key_name
0x114b certificate_signing_request_pem_encoding
0x114c certificate_signing_request_subject
0x114d certificate_signing_request_partition_id
0x114e certificate_bundle
0x114f certificate_bundle_object_id
0x1150 certificate_bundle_name
0x1151 certificate_bundle_usage
0x1152 certificate_bundle_file
0x1153 certificate_bundle_pem_encoding
0x1154 certificate_bundle_is_chain
0x1155 certificate_bundle_partition_id
0x1156 certificate_revocation_list
0x1157 certificate_revocation_list_object_id
0x1158 certificate_revocation_list_name
0x1159 certificate_revocation_list_usage
0x115a certificate_revocation_list_file
0x115b certificate_revocation_list_pem_encoding
0x115c certificate_revocation_list_issuer
0x115d certificate_revocation_list_revoked_certificates
0x115e certificate_revocation_list_partition_id
0x115f userdb_entry_is_system
0x1160 monitor_instance_dynamic_ratio
0x1161 auth_user_action_allowed
0x1162 auth_user_action_allowed_action
0x1163 persist_info_client_addr
0x1164 certificate_key_security
0x1165 certificate_start_date
0x1166 certificate_expiry_date
0x1167 certificate_revocation_list_last_update
0x1168 certificate_revocation_list_next_update
0x1169 certificate_revocation_list_number
0x116a virtual_server_tmm_id
0x116b virtual_server_tmm_id_object_id
0x116c virtual_server_tmm_id_virtual_server_name
0x116d virtual_server_tmm_id_tmm_id
0x116e virtual_server_tmm_id_partition_id
0x116f tmm_stat_npus
0x1170 profile_tcp_cmetrics_cache
0x1171 global_bigproto_stat_open
0x1172 global_bigproto_stat_accepts
0x1173 global_bigproto_stat_acceptfails
0x1174 global_bigproto_stat_expires
0x1175 global_bigproto_stat_rxbadpkt
0x1176 global_bigproto_stat_rxunreach
0x1177 global_bigproto_stat_rxbadunreach
0x1178 global_bigproto_stat_rxbadsum
0x1179 global_bigproto_stat_txerrors
0x117a global_bigproto_stat_syncookiesissued
0x117b global_bigproto_stat_syncookiesaccepted
0x117c global_bigproto_stat_syncookiesrejected
0x117d global_bigproto_stat_serversynrtx
0x117e profile_bigproto_stat_open
0x117f profile_bigproto_stat_accepts
0x1180 profile_bigproto_stat_acceptfails
0x1181 profile_bigproto_stat_expires
0x1182 profile_bigproto_stat_rxbadpkt
0x1183 profile_bigproto_stat_rxunreach
0x1184 profile_bigproto_stat_rxbadunreach
0x1185 profile_bigproto_stat_rxbadsum
0x1186 profile_bigproto_stat_txerrors
0x1187 profile_bigproto_stat_syncookiesissued
0x1188 profile_bigproto_stat_syncookiesaccepted
0x1189 profile_bigproto_stat_syncookiesrejected
0x118a profile_bigproto_stat_serversynrtx
0x118b profile_bigproto_software_syncookie
0x118c profile_udp_allow_no_payload
0x118d rule_hints
0x118e gtm_link_weighting_type
0x118f db_variable_transaction_id
0x1190 update_user_credentials
0x1191 update_user_credentials_old_password
0x1192 update_user_credentials_new_password
0x1193 update_user_credentials_passwords_encrypted
0x1194 gtm_application_wideip
0x1195 gtm_application_wideip_object_id
0x1196 gtm_application_wideip_application_name
0x1197 gtm_application_wideip_wip_name
0x1198 gtm_application_wideip_partition_id
0x1199 node_address_transaction_id
0x119a end_db_variable_load
0x119b virtual_address_hidden
0x119c user_credentials_user_is_local
0x119d gtm_globals_timer_send_keep_alive
0x119e cluster
0x119f cluster_object_id
0x11a0 cluster_name
0x11a1 cluster_status
0x11a2 cluster_enabled
0x11a3 cluster_current_primary_slot_id
0x11a4 cluster_device_cluster
0x11a5 cluster_product
0x11a6 cluster_version
0x11a7 cluster_hotfix_ver
0x11a8 cluster_mbr
0x11a9 cluster_mbr_object_id
0x11aa cluster_mbr_cluster
0x11ab cluster_mbr_slot_id
0x11ac chassis_slot
0x11ad chassis_slot_object_id
0x11ae chassis_slot_slot_id
0x11af chassis_slot_internal_mgmt_ip
0x11b0 chassis_slot_serial_number
0x11b1 chassis_slot_active
0x11b2 chassis_slot_product
0x11b3 chassis_slot_version
0x11b4 chassis_slot_hotfix_ver
0x11b5 connect
0x11b6 connect_peer_host
0x11b7 connect_peer_port
0x11b8 disconnect
0x11b9 disconnect_peer_host
0x11ba disconnect_peer_port
0x11bb chassis_slot_status
0x11bc chassis_slot_slot_order
0x11bd chassis_slot_enabled
0x11be cluster_mbr_enabled
0x11bf cluster_mbr_status
0x11c0 cluster_mbr_order
0x11c1 cluster_mbr_mbr_order
0x11c2 cluster_float_mgmt_ip_old
0x11c3 chassis_slot_external_mgmt_ip
0x11c4 switch_edge_edge_type
0x11c5 switch_edge_remote_intfc_name
0x11c6 obj_delete_if
0x11c7 mcpd_secondary_hello
0x11c8 platform_chassis_slot_id
0x11c9 switch_edge_local_slot
0x11ca switch_edge_remote_slot
0x11cb cluster_float_mgmt_netmask
0x11cc interface_chassis_slot
0x11cd sw_images
0x11ce sw_images_object_id
0x11cf sw_images_name
0x11d0 sw_images_version
0x11d1 sw_images_build
0x11d2 sw_images_product
0x11d3 sw_images_chk_sum
0x11d4 sw_images_verified
0x11d5 sw_images_image_type
0x11d6 sw_images_build_date
0x11d7 sw_images_last_modified
0x11d8 hotfix_details
0x11d9 hotfix_details_object_id
0x11da hotfix_details_sw_image
0x11db hotfix_details_hotfix_id
0x11dc hotfix_details_hotfix_title
0x11dd sw_images_file_path
0x11de sw_images_file_sz
0x11df sw_images_hfx_relnotes_url
0x11e0 platform_max_cluster_size
0x11e1 mcpd_secondary_hello_slot_id
0x11e2 cluster_min_up_mbrs
0x11e3 cluster_min_up_mbrs_enable
0x11e4 cluster_min_up_mbrs_action
0x11e5 vlan_hidden
0x11e6 interface_module_id
0x11e7 platform_wildcat_rev
0x11e8 platform_wildcat_serial_num
0x11e9 platform_wildcat_pcn_level
0x11ea platform_mezzanine_type
0x11eb platform_mezzanine_rev
0x11ec platform_mezzanine_pcn_level
0x11ed platform_spr_pic_firmware_rev
0x11ee platform_spr_pic_bootloader_rev
0x11ef platform_host_pic_firmware_rev
0x11f0 platform_host_pic_bootloader_rev
0x11f1 platform_dag_hsb_pic_firmware_rev
0x11f2 platform_dag_hsb_pic_bootloader_rev
0x11f3 platform_dag_bitstream_rev
0x11f4 platform_hsb_bitstream_rev
0x11f5 chassis
0x11f6 chassis_object_id
0x11f7 chassis_name
0x11f8 chassis_serial_num
0x11f9 chassis_annunciator_rev
0x11fa chassis_annunciator_pcn_level
0x11fb chassis_base_mac
0x11fc chassis_max_mac_count
0x11fd chassis_reg_key
0x11fe clustering_quorum_reached
0x11ff gtm_vs_explicit_link_name
0x1200 platform_bios_rev
0x1201 monitor_get_defaults_from_save
0x1202 monitor_addr_type_save
0x1203 monitor_addr_save
0x1204 gtm_globals_static_persist_cidr
0x1205 gtm_globals_static_persist_v6_cidr
0x1206 profile_httpclass_order
0x1207 gtm_ip_explicit_link_name
0x1208 shell_call_user
0x1209 profile_persist_sip_info
0x120a profile_sipp_stat
0x120b profile_sipp_stat_name
0x120c profile_sipp_stat_object_id
0x120d profile_sipp_stat_requests
0x120e profile_sipp_stat_responses
0x120f profile_sipp_stat_badmsgs
0x1210 profile_sipp_stat_drops
0x1211 profile_sipp
0x1212 profile_sipp_object_id
0x1213 profile_sipp_name
0x1214 profile_sipp_config_source
0x1215 profile_sipp_default_name
0x1216 profile_sipp_max_size
0x1217 profile_sipp_terminate_bye
0x1218 profile_sipp_insert_via
0x1219 profile_sipp_secure_via
0x121a profile_sipp_insert_record_route
0x121b profile_sipp_user_spec
0x121c profile_sipp_partition_id
0x121d profile_sipp_transaction_id
0x121e dag
0x121f dag_object_id
0x1220 dag_name
0x1221 dag_port
0x1222 dag_bitstream_rev
0x1223 hsb
0x1224 hsb_object_id
0x1225 hsb_name
0x1226 hsb_port
0x1227 hsb_bitstream_rev
0x1228 platform_wildcat_type
0x1229 platform_mezzanine_serial_num
0x122a chassis_annunciator_type
0x122b chassis_fan_tray_type
0x122c chassis_fan_tray_rev
0x122d chassis_fan_tray_serial_num
0x122e chassis_fan_tray_pcn_level
0x122f platform_wildcat_assy_serial_num
0x1230 platform_mezzanine_assy_serial_num
0x1231 chassis_annunciator_assy_serial_num
0x1232 chassis_fan_tray_assy_serial_num
0x1233 vlan_member_pending
0x1234 stp_interface_mbr_pending
0x1235 trunk_cfg_mbr_pending
0x1236 interface_pending
0x1237 mcpd_secondary_goodbye
0x1238 mcpd_secondary_goodbye_slot_id
0x1239 cluster_mbr_priming
0x123a cluster_mbr_licensed
0x123b cluster_mbr_state
0x123c chassis_slot_down
0x123d chassis_slot_state
0x123e chassis_slot_build
0x123f subscribe_classes
0x1240 subscribe_groups
0x1241 subscribe_names
0x1242 subscribe_tags
0x1243 instance_template
0x1244 instance_template_class_tags
0x1245 instance_template_class_names
0x1246 attribute_tag
0x1247 attribute_tag_name
0x1248 attribute_tag_tag_value
0x1249 composite_type_tags
0x124a composite_type_tags_class_names
0x124b composite_type_tags_structure_names
0x124c composite_type_tags_name
0x124d composite_type_tags_tag_value
0x124e composite_type_tags_attr_tags
0x124f cfg_schema_module
0x1250 cfg_schema_module_module_id
0x1251 cfg_schema_module_dependencies
0x1252 cfg_schema_module_xml_doc
0x1253 chassis_primary_chassis_slot_id
0x1254 dag_fpga_pci_addr
0x1255 profile
0x1256 profile_object_id
0x1257 auth_configuration
0x1258 auth_configuration_object_id
0x1259 profile_auth_config_class_id
0x125a virtual_server_profile_profile_class_id
0x125b cluster_id
0x125c ramcache_info_bucket
0x125d ramcache_info_bucket_key
0x125e ramcache_info_hits_304
0x125f ramcache_info_bytes_headers
0x1260 ramcache_info_bytes_body
0x1261 gtm_wideip_ipv6_noerror
0x1262 short_status
0x1263 short_status_availability
0x1264 short_status_enabled
0x1265 short_status_parent
0x1266 short_status_status
0x1267 cluster_sstatus
0x1268 cluster_ha_state
0x1269 cluster_primary_selection_time
0x126a cluster_float_mgmt_mask_len
0x126b cluster_mbr_prev_licensed
0x126c cluster_mbr_prev_status
0x126d cluster_mbr_sstatus
0x126e cluster_mbr_prev_state
0x126f cluster_mbr_mcpd_connected
0x1270 cluster_mbr_prev_mcpd_connected
0x1271 boot_sw
0x1272 boot_sw_install_slot
0x1273 boot_sw_prodver
0x1274 boot_sw_hotfix
0x1275 cluster_packet
0x1276 cluster_packet_current_time
0x1277 cluster_packet_chassis_id
0x1278 cluster_packet_slot_id
0x1279 cluster_packet_blade_serial_number
0x127a cluster_packet_slots_observed
0x127b cluster_packet_skew_resolution_ns
0x127c cluster_packet_slot_skews_q
0x127d cluster_packet_slot_skews_l
0x127e cluster_packet_slot_skews_s
0x127f cluster_packet_slot_skews_b
0x1280 cluster_packet_clusterd_state
0x1281 cluster_packet_slot_state
0x1282 cluster_packet_slot_hastate
0x1283 cluster_packet_licensed
0x1284 cluster_packet_mcpd_alive
0x1285 cluster_packet_member_status
0x1286 cluster_packet_slot_status
0x1287 cluster_packet_boot_locations
0x1288 cluster_packet_running_boot_location
0x1289 cluster_packet_slot_down
0x128a cluster_packet_member_enabled
0x128b cluster_packet_priming
0x128c cluster_packet_external_mgmt_ip_old
0x128d cluster_packet_internal_mgmt_ip
0x128e cluster_packet_cluster_configuration_number
0x128f cluster_packet_cluster_configuration_time
0x1290 cluster_packet_cluster_name
0x1291 cluster_packet_generation
0x1292 cluster_packet_cluster_enabled
0x1293 cluster_packet_cluster_hastate
0x1294 cluster_packet_primary_slot_id
0x1295 cluster_packet_primary_selection_time
0x1296 interface_media_requested_fixed
0x1297 pci_device_owner
